frame,gpu_ms,cpu_ms,triangles,draws
776,18.5242,2.824,1063849,1699
777,19.4177,2.606,1063849,1699
778,19.8366,2.596,1063849,1699
779,18.9279,3.171,1063849,1699
780,19.4518,2.787,1063849,1699
781,19.3844,2.64,1063849,1699
782,19.3447,3.507,1063849,1699
783,18.7626,2.907,1063849,1699
784,20.3274,2.966,1063849,1699
785,19.1572,3.042,1063849,1699
786,18.9057,2.657,1063849,1699
787,19.4474,2.61,1063849,1699
788,19.7107,3.014,1063849,1699
789,18.9017,2.994,1063849,1699
790,20.456,2.752,1063849,1699
791,18.9902,3.048,1063849,1699
792,18.8587,2.84,1063849,1699
793,18.7315,2.66,1063849,1699
794,18.973,2.732,1063849,1699
795,20.5766,2.701,1063849,1699
796,18.7507,3.761,1063849,1699
797,19.1059,2.706,1063849,1699
798,19.5104,2.654,1063849,1699
799,18.8578,2.979,1063849,1699
800,19.022,2.967,1063849,1699
801,18.5153,2.553,1063849,1699
802,18.9486,2.633,1063849,1699
803,19.3739,2.814,1063849,1699
804,18.4116,2.973,1063849,1699
805,19.4425,2.718,1063849,1699
806,19.7648,2.847,1063849,1699
807,17.9169,2.838,1063849,1699
808,18.3324,2.785,1063849,1699
809,19.8639,2.811,1063849,1699
810,18.341,3.7,1063849,1699
811,18.4209,2.778,1063849,1699
812,19.2154,2.75,1063849,1699
813,18.4183,2.965,1063849,1699
814,19.277,2.752,1063849,1699
815,18.3494,2.593,1063849,1699
816,19.3793,2.498,1063849,1699
817,18.328,3.152,1063849,1699
818,18.5806,2.92,1063849,1699
819,19.8681,2.716,1063849,1699
820,18.3879,2.833,1063849,1699
821,18.9081,2.686,1063849,1699
822,19.3799,2.76,1063849,1699
823,18.897,2.798,1063849,1699
824,18.7138,2.71,1063849,1699
825,19.2602,2.852,1063849,1699
826,18.6484,3.213,1063849,1699
827,18.8086,2.732,1063849,1699
828,19.3896,2.685,1063849,1699
829,18.4634,2.914,1063849,1699
830,19.1118,2.719,1063849,1699
831,19.3979,2.965,1063849,1699
832,18.6532,3.395,1063849,1699
833,18.5412,2.762,1063849,1699
834,19.1977,2.95,1063849,1699
835,18.4021,2.908,1063849,1699
836,18.4168,2.509,1063849,1699
837,18.5191,2.76,1063849,1699
838,18.8429,2.618,1063849,1699
839,19.505,3.007,1063849,1699
840,18.5696,3.142,1063849,1699
841,18.2731,2.726,1063849,1699
842,18.7338,2.952,1063849,1699
843,18.7782,2.967,1063849,1699
844,18.4422,2.844,1063849,1699
845,18.8262,2.9,1063849,1699
846,18.547,3.131,1063849,1699
847,18.6132,2.769,1063849,1699
848,18.5089,2.654,1063849,1699
849,19.3159,2.573,1063849,1699
850,18.6932,2.877,1063849,1699
851,19.7458,2.684,1063849,1699
852,18.4397,2.781,1063849,1699
853,19.2519,2.822,1063849,1699
854,18.5442,2.899,1063849,1699
855,19.6469,2.607,1063849,1699
856,19.378,2.868,1063849,1699
857,18.9916,2.903,1063849,1699
858,19.3394,2.798,1063849,1699
859,18.8258,2.786,1063849,1699
860,19.3205,3.145,1063849,1699
861,18.5348,2.977,1063849,1699
862,18.6148,2.61,1063849,1699
863,19.8995,2.574,1063849,1699
864,19.1567,3.21,1063849,1699
865,18.7946,3.033,1063849,1699
866,18.6795,2.639,1063849,1699
867,19.2776,2.698,1063849,1699
868,20.4256,2.874,1063849,1699
869,19.0848,2.835,1063849,1699
870,19.6814,2.7,1063849,1699
871,20.0441,2.784,1063849,1699
872,19.284,2.876,1063849,1699
873,19.0579,2.882,1063849,1699
874,19.6059,2.607,1063849,1699
875,19.4142,3.038,1063849,1699
876,20.559,2.792,1063849,1699
877,19.466,2.813,1063849,1699
878,19.0259,2.843,1063849,1699
879,18.8626,2.613,1063849,1699
880,20.1436,2.665,1063849,1699
881,19.2469,3.128,1063849,1699
882,19.7359,2.832,1063849,1699
883,18.8944,3.236,1063849,1699
884,19.2533,2.743,1063849,1699
885,19.4126,3.035,1063849,1699
886,19.1892,2.723,1063849,1699
887,19.9547,2.894,1063849,1699
888,18.7548,2.94,1063849,1699
889,18.6658,2.743,1063849,1699
890,18.8149,2.608,1063849,1699
891,19.9276,2.709,1063849,1699
892,19.4604,3.047,1063849,1699
893,18.0895,2.863,1063849,1699
894,18.3076,2.651,1063849,1699
895,19.4327,2.614,1063849,1699
896,20.3143,2.849,1063849,1699
897,18.8414,2.891,1063849,1699
898,18.6259,2.687,1063849,1699
899,19.6147,2.742,1063849,1699
900,19.3332,2.825,1063849,1699
901,18.8893,2.986,1063849,1699
902,19.081,2.817,1063849,1699
903,19.6568,2.838,1063849,1699
904,19.7882,2.748,1063849,1699
905,19.3482,2.941,1063849,1699
906,18.8361,2.719,1063849,1699
907,19.7857,2.522,1063849,1699
908,19.5486,2.889,1063849,1699
909,20.1109,2.865,1063849,1699
910,19.1985,2.689,1063849,1699
911,19.6539,2.54,1063849,1699
912,18.9873,2.674,1063849,1699
913,20.038,2.683,1063849,1699
914,19.5438,3.366,1063849,1699
915,19.7723,2.795,1063849,1699
916,20.0839,2.716,1063849,1699
917,20.2908,2.779,1063849,1699
918,19.3307,2.71,1063849,1699
919,19.4584,2.601,1063849,1699
920,19.9645,2.834,1063849,1699
921,19.6938,3.299,1063849,1699
922,19.7305,2.673,1063849,1699
923,20.0618,2.862,1063849,1699
924,20.4003,3.09,1063849,1699
925,18.9713,2.751,1063849,1699
926,19.8804,2.524,1063849,1699
927,19.369,2.964,1063849,1699
928,20.4418,2.757,1063849,1699
929,20.3407,2.78,1063849,1699
930,19.5371,2.952,1063849,1699
931,19.2038,2.713,1063849,1699
932,19.3111,2.725,1063849,1699
933,19.1538,2.793,1063849,1699
934,19.0619,2.561,1063849,1699
935,20.415,2.659,1063849,1699
936,19.6993,2.992,1063849,1699
937,19.2844,2.935,1063849,1699
938,19.8574,2.943,1063849,1699
939,19.9188,3.068,1063849,1699
940,19.1737,3.215,1063849,1699
941,19.0144,2.764,1063849,1699
942,19.6134,2.721,1063849,1699
943,18.9106,2.971,1063849,1699
944,19.7498,3.055,1063849,1699
945,20.2828,2.881,1063849,1699
946,19.3546,2.965,1063849,1699
947,19.0521,3.179,1063849,1699
948,19.2775,3.082,1063849,1699
949,19.1874,2.718,1063849,1699
950,19.8938,2.599,1063849,1699
951,19.6031,2.898,1063849,1699
952,19.7998,2.756,1063849,1699
953,20.214,2.819,1063849,1699
954,19.2787,2.913,1063849,1699
955,20.0975,2.569,1063849,1699
956,19.5805,3.092,1063849,1699
957,19.9156,2.721,1063849,1699
958,19.3556,2.722,1063849,1699
959,19.2663,2.75,1063849,1699
960,20.8237,2.591,1063849,1699
961,19.363,3.075,1063849,1699
962,19.8894,2.79,1063849,1699
963,19.2577,2.728,1063849,1699
964,19.7609,2.793,1063849,1699
965,19.7818,2.758,1063849,1699
966,19.7936,2.887,1063849,1699
967,19.3491,2.936,1063849,1699
968,19.2773,2.69,1063849,1699
969,19.7866,2.759,1063849,1699
970,20.0116,2.912,1063849,1699
971,18.904,3.05,1063849,1699
972,19.6936,2.878,1063849,1699
973,19.9132,2.728,1063849,1699
974,19.8514,2.843,1063849,1699
975,19.7458,2.741,1063849,1699
976,19.9054,2.826,1063849,1699
977,19.1079,2.848,1063849,1699
978,19.2026,2.607,1063849,1699
979,19.936,2.646,1063849,1699
980,20.0034,3.035,1063849,1699
981,19.0824,2.753,1063849,1699
982,20.0324,2.766,1063849,1699
983,19.1314,2.743,1063849,1699
984,20.1698,2.717,1063849,1699
985,19.2874,3.679,1063849,1699
986,18.9021,2.743,1063849,1699
987,19.8906,2.577,1063849,1699

config,avg_ms,cpu_avg_ms,low1_ms,worst_ms,tri_avg,draw_avg,frames
naive,19.1256,2.82784,21.2507,21.611,1.06385e+06,1699,968
