frame,gpu_ms,cpu_ms,triangles,draws
780,18.9507,1.104,1063849,1699
781,18.9614,1.104,1063849,1699
782,19.1196,0.996,1063849,1699
783,19.9853,1.371,1063849,1699
784,18.8278,1.113,1063849,1699
785,18.9418,1.333,1063849,1699
786,19.2222,1.037,1063849,1699
787,19.187,1.075,1063849,1699
788,18.8867,1.077,1063849,1699
789,19.4624,0.989,1063849,1699
790,18.5684,1.152,1063849,1699
791,18.9565,1.092,1063849,1699
792,18.4951,0.99,1063849,1699
793,19.2807,0.922,1063849,1699
794,18.9159,1.181,1063849,1699
795,19.2838,1.347,1063849,1699
796,18.4834,1.095,1063849,1699
797,19.0664,0.925,1063849,1699
798,19.0498,1.106,1063849,1699
799,18.4719,1.246,1063849,1699
800,18.2308,1.049,1063849,1699
801,19.9733,0.915,1063849,1699
802,18.1915,1.295,1063849,1699
803,18.4394,0.976,1063849,1699
804,18.2706,1.106,1063849,1699
805,19.1819,0.914,1063849,1699
806,18.4893,1.158,1063849,1699
807,18.1672,1.103,1063849,1699
808,18.2705,0.909,1063849,1699
809,18.8577,1.034,1063849,1699
810,18.6298,0.984,1063849,1699
811,18.2689,0.896,1063849,1699
812,19.3458,0.882,1063849,1699
813,19.9389,1.157,1063849,1699
814,18.6738,1.088,1063849,1699
815,18.7974,0.996,1063849,1699
816,18.9984,0.941,1063849,1699
817,18.3526,1.288,1063849,1699
818,18.2816,1.092,1063849,1699
819,19.9306,1.038,1063849,1699
820,18.7041,1.163,1063849,1699
821,19.0751,1.218,1063849,1699
822,18.7364,1.17,1063849,1699
823,18.414,1.327,1063849,1699
824,19.1998,1.033,1063849,1699
825,19.7348,1.456,1063849,1699
826,20.1285,1.219,1063849,1699
827,18.7355,1.083,1063849,1699
828,18.6322,1.005,1063849,1699
829,19.5915,1.032,1063849,1699
830,19.3828,1.377,1063849,1699
831,18.738,0.928,1063849,1699
832,18.597,1.44,1063849,1699
833,19.1921,1.02,1063849,1699
834,18.3049,1.118,1063849,1699
835,19.013,1.106,1063849,1699
836,18.6492,1.121,1063849,1699
837,19.1366,0.993,1063849,1699
838,18.6359,1.211,1063849,1699
839,18.58,1.262,1063849,1699
840,18.7505,0.94,1063849,1699
841,18.1626,0.91,1063849,1699
842,20.1194,1.041,1063849,1699
843,18.5446,1.109,1063849,1699
844,18.8127,0.977,1063849,1699
845,19.5756,1.024,1063849,1699
846,18.7242,1.206,1063849,1699
847,20.0058,1.108,1063849,1699
848,18.689,1.185,1063849,1699
849,18.4487,1.084,1063849,1699
850,18.9762,0.847,1063849,1699
851,18.406,1.076,1063849,1699
852,19.5461,0.885,1063849,1699
853,19.3361,0.922,1063849,1699
854,18.9212,0.956,1063849,1699
855,18.4374,1.057,1063849,1699
856,19.3354,1.065,1063849,1699
857,19.6091,1.285,1063849,1699
858,19.6999,1.141,1063849,1699
859,18.6312,1.094,1063849,1699
860,19.5142,1.039,1063849,1699
861,18.8561,0.888,1063849,1699
862,19.9762,0.908,1063849,1699
863,19.4141,1.145,1063849,1699
864,19.5062,1.093,1063849,1699
865,18.9313,1.13,1063849,1699
866,20.1561,0.875,1063849,1699
867,19.0108,1.094,1063849,1699
868,20.2779,0.905,1063849,1699
869,18.9553,1.186,1063849,1699
870,19.6523,0.99,1063849,1699
871,18.9698,0.952,1063849,1699
872,19.6499,1.018,1063849,1699
873,20.3769,1.19,1063849,1699
874,19.4247,1.183,1063849,1699
875,19.2857,1.117,1063849,1699
876,20.4713,1.082,1063849,1699
877,19.0684,1.029,1063849,1699
878,19.7713,0.957,1063849,1699
879,19.1339,1,1063849,1699
880,18.7757,1.164,1063849,1699
881,19.5214,1.117,1063849,1699
882,18.9276,1.145,1063849,1699
883,18.6776,0.869,1063849,1699
884,19.5044,1.204,1063849,1699
885,19.4456,1.071,1063849,1699
886,20.0109,1.143,1063849,1699
887,18.6412,1.076,1063849,1699
888,18.715,1.15,1063849,1699
889,20.0405,1.098,1063849,1699
890,19.0334,1.098,1063849,1699
891,18.8792,1.071,1063849,1699
892,18.984,1.132,1063849,1699
893,20.1234,1.094,1063849,1699
894,19.2722,1.15,1063849,1699
895,19.2938,1.104,1063849,1699
896,18.6055,1.141,1063849,1699
897,19.6688,1.168,1063849,1699
898,18.8932,1.081,1063849,1699
899,19.8597,0.913,1063849,1699
900,18.8399,1.147,1063849,1699
901,20.8664,0.925,1063849,1699
902,19.0731,1.979,1063849,1699
903,19.2519,1.049,1063849,1699
904,19.0318,1.034,1063849,1699
905,19.9343,1.266,1063849,1699
906,19.6376,1.323,1063849,1699
907,19.5018,1.282,1063849,1699
908,19.0816,0.978,1063849,1699
909,20.293,0.903,1063849,1699
910,19.4964,1.123,1063849,1699
911,19.7541,1.128,1063849,1699
912,19.455,1.213,1063849,1699
913,19.369,1.127,1063849,1699
914,20.2597,1.052,1063849,1699
915,20.0218,1.122,1063849,1699
916,19.6109,1.276,1063849,1699
917,19.3359,1.084,1063849,1699
918,20.4363,1.106,1063849,1699
919,19.7953,1.147,1063849,1699
920,19.9303,1.108,1063849,1699
921,20.0445,1.231,1063849,1699
922,19.5163,1.323,1063849,1699
923,19.2266,1.261,1063849,1699
924,19.8596,0.909,1063849,1699
925,19.4124,1.095,1063849,1699
926,19.0852,1.177,1063849,1699
927,19.4968,1.087,1063849,1699
928,19.3628,0.987,1063849,1699
929,19.6706,1.221,1063849,1699
930,19.0672,1.047,1063849,1699
931,19.9979,0.893,1063849,1699
932,19.3864,1.222,1063849,1699
933,19.5612,1.189,1063849,1699
934,19.0778,1.044,1063849,1699
935,18.6732,0.995,1063849,1699
936,19.2928,0.873,1063849,1699
937,19.1743,1.288,1063849,1699
938,19.8746,1.012,1063849,1699
939,20.7136,1.108,1063849,1699
940,18.9137,1.139,1063849,1699
941,19.6398,0.972,1063849,1699
942,19.9723,1.199,1063849,1699
943,19.0813,1.279,1063849,1699
944,19.1053,0.945,1063849,1699
945,19.6474,1.101,1063849,1699
946,19.3827,1.089,1063849,1699
947,19.7439,0.977,1063849,1699
948,19.9363,1.297,1063849,1699
949,19.7349,1.155,1063849,1699
950,20.0161,1.015,1063849,1699
951,19.058,0.932,1063849,1699
952,19.2292,1.079,1063849,1699
953,20.3837,1.156,1063849,1699
954,19.2067,1.15,1063849,1699
955,19.9425,1.005,1063849,1699
956,19.0296,1.307,1063849,1699
957,19.1659,1.084,1063849,1699
958,21.094,0.901,1063849,1699
959,19.5844,1.227,1063849,1699
960,19.6315,1.013,1063849,1699
961,19.4719,1.14,1063849,1699
962,19.8782,1.068,1063849,1699
963,19.3158,1.25,1063849,1699
964,19.8373,1.042,1063849,1699
965,20.1158,1.137,1063849,1699
966,19.2598,1.082,1063849,1699
967,19.8269,1.114,1063849,1699
968,19.2662,1.123,1063849,1699
969,20.0011,1.266,1063849,1699
970,19.1429,1.164,1063849,1699
971,19.5939,0.948,1063849,1699
972,18.869,1.168,1063849,1699
973,19.9541,0.882,1063849,1699
974,19.4622,1.214,1063849,1699
975,19.2312,1.134,1063849,1699
976,19.7728,1.047,1063849,1699
977,20.8154,1.196,1063849,1699
978,19.4831,1.306,1063849,1699
979,20.2439,1.071,1063849,1699
980,19.9168,0.975,1063849,1699
981,19.1983,1.331,1063849,1699

config,avg_ms,cpu_avg_ms,low1_ms,worst_ms,tri_avg,draw_avg,frames
baseline-noinstance,19.1234,1.12221,21.4646,21.9074,1.06385e+06,1699,962
